,"100","Quota Sales Credit","1197","100","AR Import","3216527","1","7594132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1710","100","AR Import","3249111","1","11177523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","855","100","AR Import","3251040","1","11383323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1026","100","AR Import","3266696","1","12848332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1674","100","AR Import","3274416","1","13119243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","513","100","AR Import","3259456","1","12139426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","855","100","AR Import","3264200","1","12544026","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","342","100","AR Import","3280762","1","13262647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4806.54","100","AR Import","3282526","1","13306619","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","149.9","100","AR Import","3290003","1","13564643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","21.94","100","AR Import","3285490","1","13393982","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1750","100","AR Import","3274290","1","13115231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","203.33","100","AR Import","3279166","1","13234731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1125.01","20","AR Import","3231405","1","9164323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","12.99","1.11","AR Import","3231406","1","9164423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","100","100","AR Import","3287641","1","13478019","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","171","100","AR Import","3274795","1","13130383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1178","80.03","AR Import","3221560","1","8033923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","294","19.97","AR Import","3221560","1","8033923","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","839","79.98","AR Import","3279316","1","13242503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","126.47","100","AR Import","3292857","1","13724428","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","8598","18.77","AR Import","3277136","1","13211153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","26021","100","AR Import","3282861","1","13317678","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1599.72","100","AR Import","3243019","1","10576023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","107","100","AR Import","3146976","1","3160223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","21.11","100","AR Import","3285567","1","13394606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4500.99","80","AR Import","3231405","1","9164323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","233.16","19.98","AR Import","3231406","1","9164423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","2800","100","AR Import","3291998","1","13667719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","100","100","AR Import","3287642","1","13478022","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","217","100","AR Import","3291365","1","13630918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","858","79.96","AR Import","3215799","1","7542723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","3693","100","AR Import","3285787","1","13400558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","28040","61.23","AR Import","3277136","1","13211153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1137.46","79.99","AR Import","3243649","1","10649723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","3380","44.61","AR Import","3243238","1","10598423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","4993.53","100","AR Import","3241638","1","10431023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","2167","100","AR Import","3290283","1","13578943","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","2400","100","AR Import","3282036","1","13291630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1343","79.99","AR Import","3275802","1","13190083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1955","100","AR Import","3285060","1","13389820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1607.99","100","AR Import","3259826","1","12174323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","626.08","100","AR Import","3241879","1","10458535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0103768","1","5896670","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0115114","1","8211442","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","9.9","100","AR Import","D0129875","3","12090166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","132","100","AR Import","B0116619","1","8751292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","9.07","100","AR Import","D0129076","3","11910710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0108683","1","6858134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","302.4","100","AR Import","D0139429","3","13408508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0111600","1","7593586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0110905","1","7509031","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","38.96","100","AR Import","D0121254","2","10062932","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","31.78","100","AR Import","D0124503","2","10811143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0110730","1","7509140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0093251","1","4516102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","75","100","AR Import","L0140358","1","13547141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0108745","1","6869844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0115887","1","8417167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0116198","1","8471192","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","33.6","100","AR Import","D0136954","3","13232878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","300","100","AR Import","A0090982","1","4195284","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","447","100","AR Import","P0136584","1","13245711","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0112293","1","7680949","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","205","100","AR Import","P0122752","1","10533382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0105587","1","6240905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0108579","1","6840996","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0108412","1","6805968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","30","100","AR Import","E0110622","1","7446519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","30","100","AR Import","E0124859","1","10936238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","48.49","100","AR Import","D0140713","1","13602124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","350","100","AR Import","A0097261","1","5107889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","1600","100","AR Import","A0138826","1","13345663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","59.85","100","AR Import","D0132134","1","12790920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","113","100","AR Import","B0136486","1","13212011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","5200","100","AR Import","A0125896","1","11365651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","50","100","AR Import","R0139559","1","13440740","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","25","100","AR Import","R0129991","1","12153539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","50","100","AR Import","R0133335","1","13040595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","-20","100","AR Import","E0008016","1","13696818","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","650","100","AR Import","7012071","1","11281922","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","3164.33","100","AR Import","3281262","2","13270952","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","3153.1","100","AR Import","3283251","2","13326127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
,"100","Quota Sales Credit","583.33","100","AR Import","3283251","1","13326126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GSTT Business Unit"
